id,target,file_path,fold,pred
003c0a48ae,0,../input/train/0/0/3/003c0a48ae.npy,0,0.44970703
003c3faf90,0,../input/train/0/0/3/003c3faf90.npy,0,0.07208252
00401e4e2e,0,../input/train/0/0/4/00401e4e2e.npy,0,0.17199707
0040f20442,0,../input/train/0/0/4/0040f20442.npy,0,0.0881958
00416e6902,1,../input/train/0/0/4/00416e6902.npy,0,1.0
0041b6d397,0,../input/train/0/0/4/0041b6d397.npy,0,0.46948242
0042b66d54,0,../input/train/0/0/4/0042b66d54.npy,0,0.11633301
0042ec94f8,1,../input/train/0/0/4/0042ec94f8.npy,0,1.0
00432ac4e3,0,../input/train/0/0/4/00432ac4e3.npy,0,0.22973633
00433658db,1,../input/train/0/0/4/00433658db.npy,0,0.5839844
0044b50d7a,0,../input/train/0/0/4/0044b50d7a.npy,0,0.07763672
0045f7155b,0,../input/train/0/0/4/0045f7155b.npy,0,0.24206543
0048fc9e46,1,../input/train/0/0/4/0048fc9e46.npy,0,0.95166016
004a21b6c4,1,../input/train/0/0/4/004a21b6c4.npy,0,0.93066406
004d69d9ad,1,../input/train/0/0/4/004d69d9ad.npy,0,0.35205078
004edf0985,1,../input/train/0/0/4/004edf0985.npy,0,0.31689453
005070a2cb,0,../input/train/0/0/5/005070a2cb.npy,0,0.19726562
0051d50149,1,../input/train/0/0/5/0051d50149.npy,0,1.0
0052048168,1,../input/train/0/0/5/0052048168.npy,0,1.0
005310772f,0,../input/train/0/0/5/005310772f.npy,0,0.37524414
0053e3931e,0,../input/train/0/0/5/0053e3931e.npy,0,0.08947754
00547ed62e,0,../input/train/0/0/5/00547ed62e.npy,0,0.1862793
0054863511,1,../input/train/0/0/5/0054863511.npy,0,0.3557129
00549586b4,1,../input/train/0/0/5/00549586b4.npy,0,1.0
0054d34fbb,1,../input/train/0/0/5/0054d34fbb.npy,0,0.17626953
0054e55647,0,../input/train/0/0/5/0054e55647.npy,0,0.07763672
0055105f87,1,../input/train/0/0/5/0055105f87.npy,0,0.5107422
00554ea00b,0,../input/train/0/0/5/00554ea00b.npy,0,0.16540527
00564b1518,1,../input/train/0/0/5/00564b1518.npy,0,0.1607666
0056a6dedf,0,../input/train/0/0/5/0056a6dedf.npy,0,0.17102051
0056aa8b5f,1,../input/train/0/0/5/0056aa8b5f.npy,0,0.12347412
005750b782,0,../input/train/0/0/5/005750b782.npy,0,0.10144043
00587357f8,1,../input/train/0/0/5/00587357f8.npy,0,1.0
005a2e20e1,0,../input/train/0/0/5/005a2e20e1.npy,0,0.6660156
005a61aac7,0,../input/train/0/0/5/005a61aac7.npy,0,0.13879395
005a8eaadf,1,../input/train/0/0/5/005a8eaadf.npy,0,1.0
005b9aa1bb,0,../input/train/0/0/5/005b9aa1bb.npy,0,0.59716797
005c5d02e1,0,../input/train/0/0/5/005c5d02e1.npy,0,0.12597656
005ce03edb,0,../input/train/0/0/5/005ce03edb.npy,0,0.16931152
005d44f222,0,../input/train/0/0/5/005d44f222.npy,0,0.23303223
005e33b8da,0,../input/train/0/0/5/005e33b8da.npy,0,0.3491211
005e98c344,1,../input/train/0/0/5/005e98c344.npy,0,0.9902344
005ebb5c06,0,../input/train/0/0/5/005ebb5c06.npy,0,0.14379883
005ec2ab2e,1,../input/train/0/0/5/005ec2ab2e.npy,0,1.0
005f4ab1c4,1,../input/train/0/0/5/005f4ab1c4.npy,0,1.0
0061b6d36a,0,../input/train/0/0/6/0061b6d36a.npy,0,0.18823242
0061c9a516,1,../input/train/0/0/6/0061c9a516.npy,0,0.27612305
0062bebd80,1,../input/train/0/0/6/0062bebd80.npy,0,0.23376465
0062e50f2f,0,../input/train/0/0/6/0062e50f2f.npy,0,0.116760254
0063452821,0,../input/train/0/0/6/0063452821.npy,0,0.20678711
0063875ff2,1,../input/train/0/0/6/0063875ff2.npy,0,1.0
00644b92e4,1,../input/train/0/0/6/00644b92e4.npy,0,0.19555664
00656d44b1,1,../input/train/0/0/6/00656d44b1.npy,0,1.0
0069870de8,1,../input/train/0/0/6/0069870de8.npy,0,0.23059082
006c217075,1,../input/train/0/0/6/006c217075.npy,0,1.0
006d9a31fc,1,../input/train/0/0/6/006d9a31fc.npy,0,0.34570312
006eeaa90c,1,../input/train/0/0/6/006eeaa90c.npy,0,0.26489258
0070464ca6,1,../input/train/0/0/7/0070464ca6.npy,0,0.9975586
0074614d2a,0,../input/train/0/0/7/0074614d2a.npy,0,0.12042236
00748d6fe4,1,../input/train/0/0/7/00748d6fe4.npy,0,0.35351562
0076d47eb1,1,../input/train/0/0/7/0076d47eb1.npy,0,0.31152344
007b0801fb,0,../input/train/0/0/7/007b0801fb.npy,0,0.51660156
007dbcfd13,1,../input/train/0/0/7/007dbcfd13.npy,0,1.0
0080e77acf,0,../input/train/0/0/8/0080e77acf.npy,0,0.22253418
0081a6fe68,0,../input/train/0/0/8/0081a6fe68.npy,0,0.18664551
0082945c9e,0,../input/train/0/0/8/0082945c9e.npy,0,0.26611328
0084233def,1,../input/train/0/0/8/0084233def.npy,0,0.99902344
0084560de0,1,../input/train/0/0/8/0084560de0.npy,0,0.5776367
008483e095,0,../input/train/0/0/8/008483e095.npy,0,0.15136719
008519d0eb,0,../input/train/0/0/8/008519d0eb.npy,0,0.11694336
008778fa60,0,../input/train/0/0/8/008778fa60.npy,0,0.14294434
00895e55c5,0,../input/train/0/0/8/00895e55c5.npy,0,0.20471191
008967247f,0,../input/train/0/0/8/008967247f.npy,0,0.12408447
008985699c,1,../input/train/0/0/8/008985699c.npy,0,1.0
0089a635ef,1,../input/train/0/0/8/0089a635ef.npy,0,0.8198242
0089db3020,0,../input/train/0/0/8/0089db3020.npy,0,0.2064209
008a06ba13,1,../input/train/0/0/8/008a06ba13.npy,0,1.0
008b7ea37f,0,../input/train/0/0/8/008b7ea37f.npy,0,0.20422363
008d402d90,1,../input/train/0/0/8/008d402d90.npy,0,1.0
008ef0558c,0,../input/train/0/0/8/008ef0558c.npy,0,0.10394287
008efb83c0,0,../input/train/0/0/8/008efb83c0.npy,0,0.12548828
008f4980d4,0,../input/train/0/0/8/008f4980d4.npy,0,0.33374023
008fed3119,0,../input/train/0/0/8/008fed3119.npy,0,0.07574463
008ffd5001,1,../input/train/0/0/8/008ffd5001.npy,0,1.0
009019c3bf,1,../input/train/0/0/9/009019c3bf.npy,0,0.9682617
00904c8fa1,0,../input/train/0/0/9/00904c8fa1.npy,0,0.14746094
00916f4cf2,0,../input/train/0/0/9/00916f4cf2.npy,0,0.12451172
0091a05c73,1,../input/train/0/0/9/0091a05c73.npy,0,0.8022461
0093f942e1,1,../input/train/0/0/9/0093f942e1.npy,0,1.0
009431f80f,0,../input/train/0/0/9/009431f80f.npy,0,0.22595215
0096006667,1,../input/train/0/0/9/0096006667.npy,0,1.0
0097c49b02,1,../input/train/0/0/9/0097c49b02.npy,0,0.22595215
0099c0c64d,1,../input/train/0/0/9/0099c0c64d.npy,0,1.0
009c8f1b58,0,../input/train/0/0/9/009c8f1b58.npy,0,0.11395264
009d36d807,0,../input/train/0/0/9/009d36d807.npy,0,0.19274902
009d8c9a30,1,../input/train/0/0/9/009d8c9a30.npy,0,1.0
009e33df19,1,../input/train/0/0/9/009e33df19.npy,0,1.0
009fd8d703,1,../input/train/0/0/9/009fd8d703.npy,0,1.0
009ffe3fba,1,../input/train/0/0/9/009ffe3fba.npy,0,1.0
00a128b8f7,1,../input/train/0/0/a/00a128b8f7.npy,0,0.53125
00a12bf19e,1,../input/train/0/0/a/00a12bf19e.npy,0,0.25854492
00a1365892,1,../input/train/0/0/a/00a1365892.npy,0,0.30932617
00a2593d24,1,../input/train/0/0/a/00a2593d24.npy,0,0.47705078
00a296b274,0,../input/train/0/0/a/00a296b274.npy,0,0.12780762
00a319941f,0,../input/train/0/0/a/00a319941f.npy,0,0.3083496
00a59096ee,1,../input/train/0/0/a/00a59096ee.npy,0,1.0
00a6517221,1,../input/train/0/0/a/00a6517221.npy,0,1.0
00a9aae914,1,../input/train/0/0/a/00a9aae914.npy,0,0.6972656
00ac6c0572,1,../input/train/0/0/a/00ac6c0572.npy,0,0.80126953
00ad295efb,0,../input/train/0/0/a/00ad295efb.npy,0,0.24511719
00ad541558,1,../input/train/0/0/a/00ad541558.npy,0,0.17675781
00adb00027,0,../input/train/0/0/a/00adb00027.npy,0,0.16540527
00af93be3b,1,../input/train/0/0/a/00af93be3b.npy,0,1.0
00b0a5bf8a,0,../input/train/0/0/b/00b0a5bf8a.npy,0,0.24377441
00b1d07500,0,../input/train/0/0/b/00b1d07500.npy,0,0.13085938
00b363876a,1,../input/train/0/0/b/00b363876a.npy,0,1.0
00b39a2430,1,../input/train/0/0/b/00b39a2430.npy,0,0.49902344
00b505ab46,0,../input/train/0/0/b/00b505ab46.npy,0,0.51123047
00b51e4a5c,0,../input/train/0/0/b/00b51e4a5c.npy,0,0.14367676
00baf45f1b,1,../input/train/0/0/b/00baf45f1b.npy,0,0.9428711
00bcc5509b,0,../input/train/0/0/b/00bcc5509b.npy,0,0.19055176
00bcea6ad5,1,../input/train/0/0/b/00bcea6ad5.npy,0,1.0
00bd000de1,1,../input/train/0/0/b/00bd000de1.npy,0,0.22387695
00bd923895,0,../input/train/0/0/b/00bd923895.npy,0,0.22607422
00bef9e36e,1,../input/train/0/0/b/00bef9e36e.npy,0,0.9277344
00bf576864,1,../input/train/0/0/b/00bf576864.npy,0,0.9980469
00bf6e2e4b,0,../input/train/0/0/b/00bf6e2e4b.npy,0,0.17089844
00c05b60d0,1,../input/train/0/0/c/00c05b60d0.npy,0,0.91748047
00c23b0a91,1,../input/train/0/0/c/00c23b0a91.npy,0,0.7651367
00c279d0eb,1,../input/train/0/0/c/00c279d0eb.npy,0,1.0
00c302ec1c,1,../input/train/0/0/c/00c302ec1c.npy,0,0.359375
00c457eb77,0,../input/train/0/0/c/00c457eb77.npy,0,0.10357666
00c4963b89,1,../input/train/0/0/c/00c4963b89.npy,0,1.0
00c5061a4a,1,../input/train/0/0/c/00c5061a4a.npy,0,1.0
00c631e3d3,0,../input/train/0/0/c/00c631e3d3.npy,0,0.25097656
00c66e7bff,0,../input/train/0/0/c/00c66e7bff.npy,0,0.16638184
00c6a4c961,1,../input/train/0/0/c/00c6a4c961.npy,0,0.9946289
00cbe44e9a,1,../input/train/0/0/c/00cbe44e9a.npy,0,0.234375
00cc27fbe4,1,../input/train/0/0/c/00cc27fbe4.npy,0,0.42163086
00cdf069e3,1,../input/train/0/0/c/00cdf069e3.npy,0,0.12512207
00ce7cd281,0,../input/train/0/0/c/00ce7cd281.npy,0,0.14440918
00cf10c186,0,../input/train/0/0/c/00cf10c186.npy,0,0.28393555
00cf2a6b83,1,../input/train/0/0/c/00cf2a6b83.npy,0,0.9980469
00d03e1e57,1,../input/train/0/0/d/00d03e1e57.npy,0,0.9868164
00d16a372b,1,../input/train/0/0/d/00d16a372b.npy,0,0.40283203
00d1963276,1,../input/train/0/0/d/00d1963276.npy,0,1.0
00d2fc57cc,1,../input/train/0/0/d/00d2fc57cc.npy,0,0.46044922
00d3ab5d52,1,../input/train/0/0/d/00d3ab5d52.npy,0,1.0
00d4a93ab3,1,../input/train/0/0/d/00d4a93ab3.npy,0,0.26367188
00d5de9e5f,0,../input/train/0/0/d/00d5de9e5f.npy,0,0.27514648
00d6d34e9c,0,../input/train/0/0/d/00d6d34e9c.npy,0,0.08496094
00d85c8a8e,0,../input/train/0/0/d/00d85c8a8e.npy,0,0.17236328
00d8e03cca,0,../input/train/0/0/d/00d8e03cca.npy,0,0.13220215
00d93b304a,1,../input/train/0/0/d/00d93b304a.npy,0,1.0
00d9ba2f1d,0,../input/train/0/0/d/00d9ba2f1d.npy,0,0.3894043
00d9caa91f,1,../input/train/0/0/d/00d9caa91f.npy,0,0.85839844
00da5f99c6,1,../input/train/0/0/d/00da5f99c6.npy,0,1.0
00db640734,1,../input/train/0/0/d/00db640734.npy,0,0.9604492
00dc1c58bb,0,../input/train/0/0/d/00dc1c58bb.npy,0,0.10559082
00dd3ee048,1,../input/train/0/0/d/00dd3ee048.npy,0,0.99902344
00de3ae9dc,1,../input/train/0/0/d/00de3ae9dc.npy,0,0.4729004
00de8c9345,1,../input/train/0/0/d/00de8c9345.npy,0,0.3725586
00df1b099e,1,../input/train/0/0/d/00df1b099e.npy,0,0.34960938
00df47b128,1,../input/train/0/0/d/00df47b128.npy,0,1.0
00df6c7cc5,0,../input/train/0/0/d/00df6c7cc5.npy,0,0.22741699
00e06e7f50,1,../input/train/0/0/e/00e06e7f50.npy,0,0.29785156
00e173b2cc,0,../input/train/0/0/e/00e173b2cc.npy,0,0.12695312
00e19abd69,0,../input/train/0/0/e/00e19abd69.npy,0,0.25439453
00e3c855a5,0,../input/train/0/0/e/00e3c855a5.npy,0,0.10284424
00e43512e3,0,../input/train/0/0/e/00e43512e3.npy,0,0.5263672
00e5694711,0,../input/train/0/0/e/00e5694711.npy,0,0.34716797
00e5a5034b,1,../input/train/0/0/e/00e5a5034b.npy,0,1.0
00e81fd55e,0,../input/train/0/0/e/00e81fd55e.npy,0,0.2915039
00ea9a1f6c,0,../input/train/0/0/e/00ea9a1f6c.npy,0,0.084472656
00ec6c6188,0,../input/train/0/0/e/00ec6c6188.npy,0,0.36889648
00ec9cc0f7,0,../input/train/0/0/e/00ec9cc0f7.npy,0,0.10821533
00eee0b090,0,../input/train/0/0/e/00eee0b090.npy,0,0.15966797
00f09c9f36,0,../input/train/0/0/f/00f09c9f36.npy,0,0.10797119
00f0a915bc,0,../input/train/0/0/f/00f0a915bc.npy,0,0.31933594
00f2c4882d,0,../input/train/0/0/f/00f2c4882d.npy,0,0.29296875
00f444926e,1,../input/train/0/0/f/00f444926e.npy,0,1.0
00f58e6bce,0,../input/train/0/0/f/00f58e6bce.npy,0,0.13330078
00f5c07e10,0,../input/train/0/0/f/00f5c07e10.npy,0,0.13012695
00f78579ba,0,../input/train/0/0/f/00f78579ba.npy,0,0.14025879
00f7bdeccf,1,../input/train/0/0/f/00f7bdeccf.npy,0,0.20153809
00f812ce29,0,../input/train/0/0/f/00f812ce29.npy,0,0.17651367
00fbb92c3a,1,../input/train/0/0/f/00fbb92c3a.npy,0,0.21154785
00fd3dc5a7,1,../input/train/0/0/f/00fd3dc5a7.npy,0,1.0
00fd6f8a9d,1,../input/train/0/0/f/00fd6f8a9d.npy,0,0.29541016
00fe28b78e,1,../input/train/0/0/f/00fe28b78e.npy,0,0.9995117
00ff9d5fbf,1,../input/train/0/0/f/00ff9d5fbf.npy,0,0.16748047
010373a863,1,../input/train/0/1/0/010373a863.npy,0,0.1751709
0103acf5a9,0,../input/train/0/1/0/0103acf5a9.npy,0,0.14343262
0103af62bc,0,../input/train/0/1/0/0103af62bc.npy,0,0.35717773
0103d41cef,0,../input/train/0/1/0/0103d41cef.npy,0,0.15625
010482aa16,1,../input/train/0/1/0/010482aa16.npy,0,0.40649414
010641ea93,1,../input/train/0/1/0/010641ea93.npy,0,0.9980469
01071af6c3,1,../input/train/0/1/0/01071af6c3.npy,0,0.24584961
0107c5ea62,0,../input/train/0/1/0/0107c5ea62.npy,0,0.12432861
0108c90d4d,1,../input/train/0/1/0/0108c90d4d.npy,0,0.21704102
0108e4d6a7,0,../input/train/0/1/0/0108e4d6a7.npy,0,0.14575195
010a4d8fc3,1,../input/train/0/1/0/010a4d8fc3.npy,0,1.0
010c402d95,1,../input/train/0/1/0/010c402d95.npy,0,1.0
010d527c49,1,../input/train/0/1/0/010d527c49.npy,0,0.9824219
010dd39a84,1,../input/train/0/1/0/010dd39a84.npy,0,0.14978027
01108ab9ad,1,../input/train/0/1/1/01108ab9ad.npy,0,0.63427734
0113d93999,0,../input/train/0/1/1/0113d93999.npy,0,0.1328125
01141000fa,1,../input/train/0/1/1/01141000fa.npy,0,0.35620117
0114bab021,1,../input/train/0/1/1/0114bab021.npy,0,1.0
01159076b2,1,../input/train/0/1/1/01159076b2.npy,0,0.121276855
0115c84d54,0,../input/train/0/1/1/0115c84d54.npy,0,0.11920166
01164d74aa,1,../input/train/0/1/1/01164d74aa.npy,0,0.3713379
0116b3ba27,1,../input/train/0/1/1/0116b3ba27.npy,0,0.25878906
0117163c06,1,../input/train/0/1/1/0117163c06.npy,0,1.0
011732e1d6,0,../input/train/0/1/1/011732e1d6.npy,0,0.49560547
01174695d9,1,../input/train/0/1/1/01174695d9.npy,0,1.0
0119129114,0,../input/train/0/1/1/0119129114.npy,0,0.28979492
01194fdc12,1,../input/train/0/1/1/01194fdc12.npy,0,1.0
011a2c6d6f,0,../input/train/0/1/1/011a2c6d6f.npy,0,0.17980957
011a5c4998,1,../input/train/0/1/1/011a5c4998.npy,0,0.9667969
011b0df22e,0,../input/train/0/1/1/011b0df22e.npy,0,0.11456299
011b3ff7c3,0,../input/train/0/1/1/011b3ff7c3.npy,0,0.44750977
011edc96aa,1,../input/train/0/1/1/011edc96aa.npy,0,1.0
01212c1558,0,../input/train/0/1/2/01212c1558.npy,0,0.13305664
01216edd98,0,../input/train/0/1/2/01216edd98.npy,0,0.20471191
0121879bdd,1,../input/train/0/1/2/0121879bdd.npy,0,1.0
0122e104d0,1,../input/train/0/1/2/0122e104d0.npy,0,0.33569336
012309faee,0,../input/train/0/1/2/012309faee.npy,0,0.28979492
012330b9de,1,../input/train/0/1/2/012330b9de.npy,0,0.2993164
012554625a,0,../input/train/0/1/2/012554625a.npy,0,0.3395996
0127530218,0,../input/train/0/1/2/0127530218.npy,0,0.18762207
012781dbc4,1,../input/train/0/1/2/012781dbc4.npy,0,1.0
0127899c56,0,../input/train/0/1/2/0127899c56.npy,0,0.11968994
012a7c721d,1,../input/train/0/1/2/012a7c721d.npy,0,0.95996094
012bfbf2d7,1,../input/train/0/1/2/012bfbf2d7.npy,0,0.27807617
012ce8b387,1,../input/train/0/1/2/012ce8b387.npy,0,0.20092773
012d37c3a0,1,../input/train/0/1/2/012d37c3a0.npy,0,0.85546875
012d8ea662,0,../input/train/0/1/2/012d8ea662.npy,0,0.12890625
012ff78af6,1,../input/train/0/1/2/012ff78af6.npy,0,0.45947266
01302d07a8,0,../input/train/0/1/3/01302d07a8.npy,0,0.6723633
013068564e,1,../input/train/0/1/3/013068564e.npy,0,0.21520996
0133173b4a,0,../input/train/0/1/3/0133173b4a.npy,0,0.25219727
0134ff747a,1,../input/train/0/1/3/0134ff747a.npy,0,1.0
0135dd1632,1,../input/train/0/1/3/0135dd1632.npy,0,1.0
01370fb997,1,../input/train/0/1/3/01370fb997.npy,0,1.0
0137ace8cf,1,../input/train/0/1/3/0137ace8cf.npy,0,0.9707031
0138d72587,1,../input/train/0/1/3/0138d72587.npy,0,1.0
01397e1d4b,1,../input/train/0/1/3/01397e1d4b.npy,0,0.9995117
013b2a58ca,1,../input/train/0/1/3/013b2a58ca.npy,0,0.3647461
013c6a17db,1,../input/train/0/1/3/013c6a17db.npy,0,0.74902344
013e407681,0,../input/train/0/1/3/013e407681.npy,0,0.16479492
01406d9a97,0,../input/train/0/1/4/01406d9a97.npy,0,0.18444824
014077784d,1,../input/train/0/1/4/014077784d.npy,0,1.0
0140a3060c,0,../input/train/0/1/4/0140a3060c.npy,0,0.1274414
0140d4c3da,1,../input/train/0/1/4/0140d4c3da.npy,0,0.99658203
01426bc5d2,1,../input/train/0/1/4/01426bc5d2.npy,0,0.9897461
01431f41d3,1,../input/train/0/1/4/01431f41d3.npy,0,1.0
0144f4f2bd,0,../input/train/0/1/4/0144f4f2bd.npy,0,0.13439941
0145b026af,1,../input/train/0/1/4/0145b026af.npy,0,0.56640625
01460d8cd6,1,../input/train/0/1/4/01460d8cd6.npy,0,0.12322998
014898c56f,0,../input/train/0/1/4/014898c56f.npy,0,0.3635254
014de27406,0,../input/train/0/1/4/014de27406.npy,0,0.19116211
014faf4bf9,0,../input/train/0/1/4/014faf4bf9.npy,0,0.3347168
0150693c90,0,../input/train/0/1/5/0150693c90.npy,0,0.09301758
0156d546a9,1,../input/train/0/1/5/0156d546a9.npy,0,0.8334961
01590a52cc,1,../input/train/0/1/5/01590a52cc.npy,0,1.0
015a8399c7,1,../input/train/0/1/5/015a8399c7.npy,0,1.0
015abb0fe1,0,../input/train/0/1/5/015abb0fe1.npy,0,0.37670898
015d4422c0,0,../input/train/0/1/5/015d4422c0.npy,0,0.12036133
015e9a0853,0,../input/train/0/1/5/015e9a0853.npy,0,0.1652832
0160330094,1,../input/train/0/1/6/0160330094.npy,0,0.11981201
01631857d9,1,../input/train/0/1/6/01631857d9.npy,0,0.9995117
01638f5201,1,../input/train/0/1/6/01638f5201.npy,0,0.95654297
016497d2ed,0,../input/train/0/1/6/016497d2ed.npy,0,0.14562988
0164bcc19e,0,../input/train/0/1/6/0164bcc19e.npy,0,0.5498047
016551624a,1,../input/train/0/1/6/016551624a.npy,0,0.07836914
016554aa4c,0,../input/train/0/1/6/016554aa4c.npy,0,0.19006348
0166bcb9d7,0,../input/train/0/1/6/0166bcb9d7.npy,0,0.09741211
016811d92c,0,../input/train/0/1/6/016811d92c.npy,0,0.14831543
01682861fe,1,../input/train/0/1/6/01682861fe.npy,0,1.0
016a0a5e80,1,../input/train/0/1/6/016a0a5e80.npy,0,0.16015625
016a9a7b8f,0,../input/train/0/1/6/016a9a7b8f.npy,0,0.31640625
016ca76992,0,../input/train/0/1/6/016ca76992.npy,0,0.18762207
016fb5a47f,1,../input/train/0/1/6/016fb5a47f.npy,0,0.091552734
01706811f8,1,../input/train/0/1/7/01706811f8.npy,0,0.9379883
017118f0e2,1,../input/train/0/1/7/017118f0e2.npy,0,0.9902344
0171f52fdb,1,../input/train/0/1/7/0171f52fdb.npy,0,0.23706055
017229eb24,1,../input/train/0/1/7/017229eb24.npy,0,0.9995117
017244536b,0,../input/train/0/1/7/017244536b.npy,0,0.13598633
017386baad,1,../input/train/0/1/7/017386baad.npy,0,0.7885742
0173ba88dc,0,../input/train/0/1/7/0173ba88dc.npy,0,0.16918945
017674607c,1,../input/train/0/1/7/017674607c.npy,0,1.0
0176b11113,1,../input/train/0/1/7/0176b11113.npy,0,1.0
0176b986dc,1,../input/train/0/1/7/0176b986dc.npy,0,1.0
01778884ea,0,../input/train/0/1/7/01778884ea.npy,0,0.22937012
0179b178f1,1,../input/train/0/1/7/0179b178f1.npy,0,0.30859375
017a20a827,1,../input/train/0/1/7/017a20a827.npy,0,0.096191406
017ac911d1,1,../input/train/0/1/7/017ac911d1.npy,0,0.96875
017b98dc97,1,../input/train/0/1/7/017b98dc97.npy,0,1.0
017c19f636,1,../input/train/0/1/7/017c19f636.npy,0,0.50878906
017d34be4b,0,../input/train/0/1/7/017d34be4b.npy,0,0.24304199
017d550d07,0,../input/train/0/1/7/017d550d07.npy,0,0.19665527
017d82dff7,1,../input/train/0/1/7/017d82dff7.npy,0,0.12213135
017daa663f,0,../input/train/0/1/7/017daa663f.npy,0,0.48828125
017eb75f1c,0,../input/train/0/1/7/017eb75f1c.npy,0,0.59375
017f10dd50,1,../input/train/0/1/7/017f10dd50.npy,0,0.2915039
017fa6dc39,0,../input/train/0/1/7/017fa6dc39.npy,0,0.30932617
017fbd4aff,0,../input/train/0/1/7/017fbd4aff.npy,0,0.24963379
017ff3705a,1,../input/train/0/1/7/017ff3705a.npy,0,0.53515625
01804089c5,1,../input/train/0/1/8/01804089c5.npy,0,1.0
0182e5fc23,1,../input/train/0/1/8/0182e5fc23.npy,0,0.18359375
018387fece,0,../input/train/0/1/8/018387fece.npy,0,0.12780762
0184a7c0d2,1,../input/train/0/1/8/0184a7c0d2.npy,0,0.16479492
0184c6fcc1,1,../input/train/0/1/8/0184c6fcc1.npy,0,1.0
01857a7a10,1,../input/train/0/1/8/01857a7a10.npy,0,0.9301758
01891092ee,0,../input/train/0/1/8/01891092ee.npy,0,0.12939453
018a8c5e39,1,../input/train/0/1/8/018a8c5e39.npy,0,0.7885742
018bfaaf61,0,../input/train/0/1/8/018bfaaf61.npy,0,0.07208252
018d4a24a4,1,../input/train/0/1/8/018d4a24a4.npy,0,0.99902344
018d8b21ab,1,../input/train/0/1/8/018d8b21ab.npy,0,1.0
